age,gender,height,weight
14544,1,170,69
20016,1,145,65
23365,1,161,81
19095,2,164,66
20311,1,162,60
19757,1,153,98
18309,1,170,90
21003,1,165,63
18331,2,170,68
22033,1,152,48
19512,2,190,120
14681,2,167,94
19900,1,162,78
20309,1,154,73
21804,1,168,60
16050,1,168,70
18794,2,171,71
15996,2,162,69
16091,1,151,64
19605,1,156,71
18153,2,176,86
16102,1,158,85
16180,2,169,73
21835,1,152,79
18789,1,168,101
19099,1,168,58
21756,1,160,75
18288,1,162,95
21138,2,184,95
20971,1,162,72
22138,2,178,72
17448,2,174,64
18959,2,183,78
22426,1,147,68
18332,1,169,85
20248,2,160,63
21316,1,157,68
18743,1,162,81
21009,2,165,65
21856,2,171,70
20366,1,156,76
17434,1,167,95
16684,2,156,62
17772,2,170,68
22661,1,158,59
23141,1,165,90
19247,1,163,67
18947,2,167,70
21310,1,154,78
14590,1,169,70
14932,1,164,76
22077,1,167,61
23551,2,152,61
18210,1,168,63
18836,1,161,74
16662,2,168,78
18454,2,163,89
19635,2,174,84
19716,1,156,73
22070,1,149,89
18281,1,160,65
20421,2,175,75
20323,1,165,66
18126,2,165,61
20178,1,163,79
17023,1,163,79
22664,2,162,58
20423,2,165,65
17374,2,163,65
19922,1,168,72
19498,2,170,98
19778,2,160,60
16832,1,161,63
18522,1,163,67
21094,1,156,58
18176,2,176,80
17931,1,157,84
20438,1,167,103
17459,1,158,70
19587,2,171,75
16184,1,160,77
15066,2,175,87
21017,1,159,89
17680,1,160,60
18094,1,148,77
21765,1,153,72
21289,1,164,65
21044,1,154,56
18767,1,164,64
16910,1,180,89
21179,1,156,83
19049,2,172,63
14468,1,162,72
18865,2,181,103
15285,1,164,59
17557,1,168,70
17701,1,173,99
21952,2,165,66
22546,2,158,56
20312,1,158,77
18990,1,159,67
15203,2,177,85
22559,2,184,89
16831,2,179,78
21669,1,154,67
18209,2,177,112
22551,1,153,75
16793,2,176,71
16198,1,162,83
18955,1,163,83
21047,1,163,90
18427,2,176,87
20219,1,174,65
19117,1,169,65
21782,2,170,90
16304,1,168,62
18294,1,158,84
17321,1,167,63
23394,1,156,77
14354,1,158,80
19149,1,152,51
20426,1,159,92
21155,1,162,84
19945,1,149,52
22325,1,155,75
21034,1,151,85
19754,1,165,65
15405,1,153,60
20450,1,152,72
20393,1,169,88
21892,2,157,62
17292,1,162,78
14636,1,164,69
15510,1,169,67
19610,2,182,84
18902,2,168,85
19808,1,169,77
21904,2,177,130
22018,1,146,83
16903,1,165,78
20396,1,156,60
20895,1,163,55
19795,2,161,65
17455,2,165,62
19657,1,160,100
23299,1,157,53
18961,1,159,86
18885,2,167,62
19525,2,171,74
19083,1,168,52
19749,1,154,66
21888,1,177,84
19610,1,163,102
20308,2,174,84
21725,1,156,78
18296,1,170,89
21184,2,165,76
18219,2,172,77
18891,1,153,81
20437,1,155,77
21041,1,164,75
17656,1,160,58
21294,1,169,85
21312,1,168,74
15961,1,168,61
20532,1,162,61
20027,1,157,58
18965,2,174,89
21009,1,157,80
19653,2,172,83
14749,1,162,81
19231,1,164,110
19661,1,152,72
18900,2,165,92
15335,2,163,60
19605,2,167,80
18222,1,175,59
19916,2,170,78
15581,1,153,54
22643,1,152,75
23252,2,163,91
20337,2,165,72
17483,2,163,73
15859,2,165,53
17728,1,160,65
15947,2,180,76
23312,2,168,66
18318,1,162,57
21193,1,162,69
16006,1,161,62
23434,2,173,82
23267,2,168,59
19005,1,159,80
21657,2,180,88
22114,1,158,55
23479,1,156,70
22778,2,172,85
22830,1,165,69
18527,1,174,76
19857,1,165,83
14557,1,157,40
16158,2,164,55
14368,2,170,76
20300,1,159,60
21962,1,156,63
18394,1,165,50
18209,1,158,61
14520,2,174,80
15989,2,168,71
17605,1,160,76
23443,1,154,65
19611,2,172,77
18489,2,168,68
19692,1,175,75
21693,1,149,70
20608,1,154,57
15174,1,162,105
15382,1,168,65
21081,1,165,64
16050,2,174,83
19070,1,157,51
19794,1,162,81
20417,1,155,65
21903,1,171,82
16160,1,164,62
23371,1,160,68
18857,1,156,95
22734,1,168,80
20431,1,165,78
21144,2,180,84
15892,1,151,79
23403,2,173,92
17477,1,167,61
20429,1,157,53
15368,1,167,119
21115,2,165,76
21258,1,155,55
22508,1,169,70
19598,2,172,93
17629,2,176,82
16223,1,168,72
18024,2,174,87
15160,2,167,70
21291,1,165,82
20318,1,167,75
21055,1,161,70
20425,1,162,76
21922,2,172,90
20328,2,176,73
18916,1,160,87
23147,1,156,86
19116,1,164,68
23399,1,159,71
19816,2,165,76
16673,1,158,86
17592,2,179,118
23335,1,156,83
22660,1,165,68
21682,1,160,59
21062,1,153,65
22413,1,156,73
16059,1,166,57
17379,1,163,80
16870,1,154,56
22734,2,170,80
18911,1,164,72
18402,2,167,68
16557,1,168,65
21066,2,165,65
22765,2,172,90
15414,2,175,80
16852,2,162,75
21206,2,167,71
20617,1,160,60
19701,1,150,70
21981,1,162,62
18196,2,159,68
19796,2,172,85
17799,2,170,70
19691,2,166,75
21047,1,155,60
23303,1,154,67
21892,1,155,65
18767,1,170,80
15934,2,170,69
19992,1,169,73
20302,2,168,98
19623,1,161,67
20968,1,148,58
21392,1,164,71
18112,1,154,87
15171,2,164,60
18236,1,156,52
20476,1,158,115
17563,2,166,66
16144,1,165,60
19711,1,163,61
18164,1,155,52
20625,2,165,67
16935,2,172,68
17409,1,164,70
21982,2,169,62
15968,1,165,65
22131,1,190,110
23453,1,157,73
14429,1,162,62
19031,2,175,71
18126,2,175,75
19558,2,169,71
21893,2,173,78
16027,2,164,70
14676,1,170,60
19914,1,155,91
17535,2,162,71
19794,1,169,65
20632,2,160,80
18343,1,156,58
21015,1,156,60
15935,2,189,94
18891,2,168,85
18205,2,173,112
19523,1,157,61
21763,1,153,66
14610,1,160,99
22488,1,156,72
21980,2,173,76
18178,1,155,92
17043,1,178,80
18738,2,176,63
18234,2,160,64
20553,1,157,60
21964,1,166,80
23469,1,150,69
14550,1,158,54
19054,1,165,91
17686,2,172,79
15248,1,155,48
22701,2,170,103
16112,1,158,60
22626,1,165,61
18364,2,167,65
18353,2,162,70
22582,1,160,98
20432,1,173,83
17602,1,150,60
20426,1,165,70
14387,2,174,107
22519,1,161,91
17584,1,165,67
20271,1,164,98
14423,2,178,72
23269,1,160,80
16940,1,159,88
21866,1,167,100
19635,1,162,66
17607,2,176,89
22570,2,165,65
22716,1,156,64
17606,2,172,70
20279,1,157,51
20395,2,160,105
21296,1,149,81
19626,1,169,80
15533,2,180,80
18094,1,151,54
23401,2,156,50
21812,1,167,83
18968,1,168,70
16682,1,156,60
18799,1,159,61
19623,2,150,59
15300,1,162,94
23198,1,164,85
18314,1,162,59
17366,1,164,72
23402,1,161,97
18718,1,165,75
21112,1,160,80
14394,2,165,75
21911,1,147,51
20413,1,165,63
17737,1,164,60
21193,2,182,90
19749,1,156,56
19798,1,153,50
17383,2,165,62
19497,2,179,77
18489,2,175,72
17774,2,173,76
19583,1,172,73
21064,2,180,90
20950,2,172,99
19079,1,180,62
14707,2,176,86
18999,2,180,83
20216,1,172,52
19101,1,160,58
14464,1,170,70
16487,1,165,65
18136,2,168,97
17645,2,170,106
20385,2,168,54
21738,2,174,95
23480,1,151,67
17674,2,162,82
18523,2,176,83
19727,1,158,60
18326,1,158,57
21844,1,159,75
15844,2,181,98
18311,2,163,85
19599,1,165,65
21276,1,170,68
16175,1,162,76
21159,1,170,105
19550,1,160,54
16742,2,168,80
18981,2,170,65
17589,1,160,59
18982,1,165,66
17026,2,170,80
18085,1,167,73
21760,2,178,92
23395,1,157,86
19026,1,157,70
19790,1,157,62
21282,2,178,73
18367,1,160,67
19437,2,168,62
23152,1,158,93
18047,1,154,52
17381,2,165,94
18194,2,172,72
18818,1,160,78
23488,1,160,75
19604,2,168,72
22633,1,165,89
19112,1,165,82
17429,2,173,74
19056,2,168,70
18098,1,158,85
19706,2,170,76
23350,2,167,80
16531,2,166,67
18285,1,165,68
18183,1,165,60
18266,2,176,61
22540,1,156,58
23464,2,160,65
20243,1,163,73
15264,2,186,90
20384,1,171,68
19818,2,178,80
15419,2,159,67
17582,2,180,103
15362,1,167,70
21715,2,173,63
18301,1,150,67
21910,1,160,62
16677,1,167,87
18913,1,152,53
19067,1,169,80
20333,1,160,72
16089,2,165,65
23515,1,165,68
15938,1,162,50
21186,2,159,61
18462,1,168,81
20426,1,161,64
20204,2,171,69
16712,1,161,62
18253,1,150,51
18904,1,164,85
14595,2,183,92
19670,1,160,65
16896,1,167,91
18091,2,164,91
15194,1,151,47
22746,1,170,65
22435,1,162,84
21191,2,168,84
14608,1,179,82
23421,1,166,56
19763,1,169,52
16575,2,172,70
20314,2,167,69
19743,2,171,75
18705,1,160,63
14604,1,164,84
22702,1,175,65
15230,1,157,73
21042,2,172,77
15123,1,159,62
16669,1,169,70
20397,2,167,84
20513,1,164,72
20292,2,167,78
17591,1,169,74
19281,2,166,58
19671,1,164,88
17525,1,170,76
18136,1,155,119
23484,2,160,52
15851,2,177,80
20503,1,160,93
22028,2,175,75
22038,2,165,65
23427,2,177,92
20589,1,163,70
16545,2,171,63
20578,1,163,62
19466,2,175,76
23367,1,152,51
16842,1,167,68
18786,1,165,95
20706,1,170,64
22005,1,160,64
18078,1,161,75
18329,1,160,60
19254,2,162,58
18806,1,164,65
19660,1,163,95
22714,2,175,69
21118,1,168,74
19121,1,155,81
22700,1,158,73
22688,2,178,80
20490,2,173,95
19523,1,155,55
19712,2,175,76
20328,1,168,92
21097,2,157,86
19780,1,168,86
19770,1,159,62
17401,1,156,64
18285,2,172,93
22053,2,161,69
19919,1,165,65
20488,2,177,87
15392,1,156,59
18250,2,163,49
23364,1,171,71
20594,2,167,68
16269,2,165,72
17670,2,172,75
21777,1,156,72
18323,1,162,84
22556,1,160,62
21250,2,171,83
18145,1,157,114
17038,1,168,108
19718,1,155,105
20361,1,156,63
22761,2,180,106
20471,2,177,87
21220,1,158,78
23479,2,160,63
16638,1,158,97
22662,1,157,70
18854,2,168,87
18953,2,175,78
20956,1,157,63
21854,2,170,64
19493,1,165,97
22779,1,156,74
19663,1,163,100
18198,1,164,136
19075,2,164,49
14684,1,158,69
17228,1,160,92
15998,1,170,72
22637,1,168,80
18160,1,165,58
23690,1,165,63
19871,1,160,71
22783,1,150,64
19696,1,165,68
21316,1,158,75
19511,1,162,67
21813,1,163,67
18680,1,154,77
18805,1,150,45
17230,1,153,115
22059,1,168,74
21685,2,172,98
20227,1,163,61
21836,1,162,84
21425,1,165,60
14706,1,167,63
15954,1,174,89
20503,1,160,88
20329,1,158,71
21217,2,175,70
16103,1,165,71
21848,2,175,70
21228,2,168,82
20502,2,170,72
19589,1,145,65
15863,1,160,62
16899,1,158,62
18132,1,175,75
19020,1,160,60
21785,1,158,52
21088,1,168,75
16052,1,164,69
16150,1,170,106
19662,2,170,67
21169,2,172,65
16582,2,169,76
14767,1,169,60
21080,1,162,87
22133,2,159,63
14615,2,155,66
22678,1,161,64
22083,1,168,57
18117,1,168,74
21362,2,175,65
21194,1,170,65
22589,1,156,97
14722,1,168,57
23467,2,168,89
22031,1,156,59
20981,2,157,101
17494,1,160,89
19829,1,175,75
23414,2,158,76
20466,1,159,63
17452,1,156,63
19721,1,174,80
20583,1,162,67
17324,2,170,60
22335,1,147,75
22699,1,165,71
16533,2,167,81
23248,1,169,68
21922,1,163,59
16123,2,171,70
20884,1,168,60
19666,1,152,50
21915,1,169,72
20476,1,171,75
17681,1,164,60
17561,2,170,73
22659,1,153,110
18096,1,165,60
21760,1,156,120
22501,1,169,94
23401,2,170,72
18283,2,152,70
17452,1,160,45
23563,2,174,81
17739,1,162,69
22734,1,166,79
20351,1,170,72
14497,1,153,44
20442,1,158,60
21200,1,158,56
21268,1,163,76
21160,2,171,80
16900,1,166,65
18466,2,174,84
15194,1,146,53
21117,1,161,74
19543,2,171,84
16895,1,169,74
14514,1,163,73
18828,1,160,54
18126,1,169,78
21154,1,160,58
21921,2,176,100
17246,1,153,87
18871,1,158,60
16037,1,163,77
20472,1,165,65
20497,1,159,92
22579,1,165,65
15379,1,158,70
23540,1,159,76
17597,2,175,73
22508,2,165,103
19019,1,164,78
17522,1,161,90
21724,1,162,64
14389,1,167,79
21026,1,156,99
20487,2,175,80
23266,2,187,85
20601,2,165,60
20537,1,165,84
22710,1,161,64
15211,1,174,70
15903,1,157,80
20548,2,162,91
16829,2,171,70
21853,2,176,110
21750,1,160,59
18233,1,175,78
16212,1,167,68
19003,1,164,74
20508,1,159,70
16872,2,173,94
20472,2,170,77
17572,1,165,80
22523,2,164,66
20462,2,168,75
22727,1,164,64
15917,2,167,62
16797,1,158,72
14664,2,168,80
20572,1,166,66
16007,2,169,77
22768,2,175,82
21811,1,158,98
17384,1,160,62
22398,2,170,75
20428,1,158,60
22709,2,170,86
18474,2,160,89
18451,1,155,78
17672,1,170,72
20639,2,169,75
22562,1,155,77
21584,2,177,74
23192,1,154,56
18380,1,161,79
19005,2,163,79
19087,1,165,76
19517,2,185,70
21872,1,146,50
22466,2,182,102
21166,2,164,106
19122,1,159,82
20239,1,156,79
19056,1,170,81
20347,1,165,87
17516,2,171,124
21279,1,158,63
19593,1,165,67
18817,1,163,65
21147,1,148,41
21876,1,166,67
14550,1,162,65
22841,1,159,70
18174,1,168,58
18866,2,170,80
18444,1,154,64
18923,1,162,50
19117,2,163,63
19646,1,167,89
15104,2,173,63
18924,2,170,69
20230,1,158,74
14607,1,154,58
14734,1,160,54
16873,2,172,65
20513,1,157,58
18359,1,165,70
20635,2,167,67
18288,2,168,75
21959,1,164,85
21844,2,173,71
17381,2,163,73
20531,2,175,78
23431,1,152,74
19591,1,150,80
23073,2,172,82
21172,2,160,91
19888,2,176,79
22492,1,157,89
18886,1,157,64
17507,2,165,83
20630,1,170,80
19689,2,179,89
16836,1,158,70
22540,2,170,81
21323,2,168,70
21051,2,165,59
19093,2,175,74
18949,1,155,87
15304,1,160,63
15231,1,161,106
21220,1,159,72
14689,2,174,84
16836,1,166,105
16627,1,164,73
22017,1,163,95
18243,1,155,78
22557,1,172,85
18300,2,170,99
20612,2,165,82
20599,1,165,74
22654,2,163,78
19088,1,149,50
19644,1,163,60
22641,2,156,52
15946,2,161,66
18157,1,166,70
18248,1,154,77
23276,1,153,85
21951,1,161,80
18444,2,185,82
15993,2,180,87
22884,2,171,67
20590,1,158,52
20377,2,168,68
22529,1,147,67
15882,1,154,87
18535,1,170,85
23414,1,160,80
14627,1,166,109
19478,1,158,74
22546,2,168,61
18245,2,165,65
21712,1,156,84
21964,2,169,75
20409,2,177,84
21908,1,165,65
21134,1,166,78
20597,1,161,70
19458,2,180,127
23351,1,155,80
22602,1,170,82
20347,1,165,86
19695,1,169,72
21972,2,184,75
20365,2,170,71
22494,1,168,69
18036,1,161,80
18096,1,165,75
19627,1,168,65
20965,2,168,73
15087,1,168,75
20471,1,149,66
23222,2,171,119
20524,1,155,77
16667,2,160,92
18498,1,158,58
22912,2,159,56
14805,1,164,52
15937,2,165,72
18916,1,165,80
17388,1,150,58
20546,2,180,80
21866,2,167,77
20338,1,155,75
21306,1,160,60
20294,1,151,82
14512,2,171,69
20593,1,158,69
20999,2,178,82
15944,1,159,70
16083,2,168,79
23359,1,168,77
15163,1,155,66
19095,1,169,95
18724,2,174,76
19464,1,150,94
20645,1,160,65
19659,1,157,62
21835,1,175,83
21025,1,168,90
23405,2,185,70
18778,2,174,81
20688,1,162,61
21786,1,153,66
22770,1,152,58
18236,1,160,62
21000,1,161,92
23363,1,170,68
21336,1,159,74
16934,2,164,70
22574,2,165,72
19063,1,161,89
22612,1,155,68
21096,2,168,86
23357,1,150,64
17421,1,178,72
17461,1,158,97
20460,2,165,65
19736,2,175,64
18094,1,157,68
20643,1,159,69
19041,1,158,74
20253,1,165,66
22058,2,180,69
23289,1,158,76
21277,1,165,63
15897,1,158,59
16877,2,170,75
20377,1,161,101
21789,2,164,93
16212,1,173,78
20449,2,164,83
17552,1,150,63
15957,1,166,64
17535,1,165,55
19818,2,170,70
16484,2,170,73
19610,2,156,77
22598,2,174,92
18295,1,163,50
23503,2,168,69
19479,2,171,92
17504,1,165,71
21869,1,156,60
16776,1,153,66
23443,1,170,78
14656,1,161,54
23444,1,168,66
22511,2,168,71
14624,1,161,49
19114,2,166,54
18840,1,164,107
16868,2,169,68
22723,1,163,101
22790,1,168,68
18442,2,170,68
15972,1,174,61
18258,2,166,90
21222,2,165,65
18777,2,174,83
20371,2,162,74
19831,2,177,79
23443,2,165,65
19852,1,164,96
16016,1,169,90
18367,1,165,69
19544,2,169,103
18183,2,168,72
20444,1,164,57
21229,1,165,90
18231,1,160,73
21289,1,169,74
21177,1,150,73
14651,1,158,71
22703,1,168,76
18934,1,158,69
15962,1,158,68
19457,2,168,68
14361,1,166,107
19130,1,175,82
16774,1,152,70
21844,1,165,96
20274,1,160,76
21811,1,168,78
22593,1,153,63
23361,2,160,67
23267,2,157,84
16533,2,168,78
19643,1,167,70
21840,2,166,85
14665,2,180,78
22686,1,165,71
21787,2,170,78
18358,2,181,70
18273,1,157,74
19014,1,164,60
21650,2,167,70
19586,1,160,59
20464,1,172,62
21716,1,151,63
17690,2,170,56
20437,1,168,72
17750,1,163,85
19770,2,171,92
18843,1,150,73
21765,1,160,60
20499,1,159,70
17379,1,150,65
21958,1,153,52
17462,1,159,46
20313,1,154,60
20912,1,169,91
20287,1,168,70
19802,1,160,75
18254,2,172,68
18903,2,165,65
21267,1,168,77
18946,2,162,60
22060,1,162,69
15252,1,154,48
18875,1,164,63
18858,2,178,84
18334,2,160,55
20506,1,156,70
21197,1,162,60
19656,2,172,83
21180,2,174,58
20981,1,166,77
21738,1,161,87
19620,1,166,93
22836,1,169,75
15818,1,160,64
18308,2,171,86
20448,1,158,80
21866,1,153,74
21979,1,159,78
19021,1,165,69
16885,2,165,95
22628,2,172,80
14626,1,165,85
21226,1,168,80
23248,2,175,88
15418,1,160,70
18959,1,155,101
17621,1,165,68
20354,1,156,56
16652,1,161,62
16688,1,157,73
22790,2,178,72
21894,1,159,55
18184,1,145,53
17596,2,165,60
19715,2,169,87
20480,1,146,85
21345,1,164,54
19519,2,170,60
18264,1,150,55
19574,1,160,89
19208,2,164,96
17595,1,165,66
20427,2,176,95
21730,1,157,92
21151,2,173,87
19819,2,171,66
14423,1,155,68
20379,2,183,104
15375,1,170,69
18173,1,167,67
16725,2,171,73
19070,1,158,65
22515,2,175,84
20495,2,163,69
21894,1,162,100
23385,2,178,81
23263,2,165,64
16176,1,157,55
18340,1,153,67
15894,2,157,68
15004,1,161,68
21317,2,169,78
20178,1,156,75
14643,1,167,67
20585,1,176,92
16134,1,174,86
22817,1,168,85
21947,1,162,80
20523,2,176,78
15909,1,160,78
19073,1,165,56
20244,1,162,69
19061,1,169,89
16829,1,156,76
19094,1,157,81
15385,1,167,90
22809,1,159,80
14591,1,165,65
19104,1,156,64
20411,1,178,97
18132,2,170,60
15443,2,179,83
17536,1,165,63
19464,2,175,85
20633,1,161,58
18409,2,175,75
18676,1,164,71
18750,1,170,62
17474,1,163,75
20257,1,164,58
21830,2,172,58
23126,2,160,60
18404,1,168,78
18959,1,156,82
15237,2,172,70
20903,2,173,62
20265,1,154,58
18151,1,162,69
21103,2,163,55
16041,2,172,76
19690,1,158,68
18806,1,171,72
21724,2,163,90
18049,2,178,82
19043,1,156,80
21831,1,158,62
22389,2,177,82
19434,1,148,64
21209,1,157,95
22587,2,172,102
22114,2,170,89
20347,1,162,79
23130,2,169,82
14708,1,178,68
18401,1,163,92
22637,2,175,93
19668,2,171,84
16938,1,165,62
19084,1,161,60
18797,1,164,65
20593,1,163,68
14631,1,168,78
19207,1,173,80
20294,2,172,68
21022,1,159,56
16054,2,174,52
17264,1,169,72
21286,1,168,71
20301,2,168,68
19666,1,158,68
18206,2,173,74
19133,1,170,75
18956,2,163,86
20185,2,168,67
21974,1,170,75
23186,2,176,80
23302,1,145,77
20530,1,170,69
16759,2,155,89
22382,1,155,80
16817,1,158,61
23388,1,163,96
19668,1,165,63
14442,2,168,73
16907,1,164,100
14525,2,167,72
17555,1,157,56
23649,1,161,71
20558,2,156,65
17290,2,172,77
16054,1,168,75
19628,1,150,59
21877,1,157,61
18104,1,160,78
15304,1,157,55
17474,1,174,136
21363,2,171,69
15889,1,158,60
18188,1,156,66
22864,1,156,70
20351,1,153,60
18144,2,177,107
18868,2,168,58
16764,2,175,90
15789,2,165,60
21194,1,170,102
22401,1,172,65
21215,2,167,90
21263,1,158,52
17624,2,163,65
18974,2,168,76
14427,1,169,74
20413,2,165,93
22834,1,158,54
21290,1,156,60
23117,1,157,78
18247,1,162,82
19080,1,154,62
21981,1,167,71
18995,1,168,90
22896,2,165,78
21029,2,170,78
23104,1,158,98
16940,1,162,69
15990,2,180,92
17608,1,163,74
22580,1,162,88
18199,1,153,63
20490,2,172,70
21996,2,172,75
21223,1,169,61
20278,1,165,65
18408,2,171,88
20592,1,159,79
15344,1,157,76
19821,2,171,73
22093,1,172,92
22463,2,176,72
22113,1,161,65
21849,1,149,60
18915,1,151,95
22430,2,171,94
23181,1,163,60
15154,1,164,68
19062,1,150,47
18125,2,169,67
22579,1,162,90
23421,1,151,75
18134,1,174,81
21148,2,165,78
17674,1,166,69
15238,2,183,108
21731,1,164,75
22657,1,158,78
16710,2,171,92
20631,1,172,63
15305,1,165,97
19811,1,158,83
18207,1,160,78
19629,1,165,119
22683,2,166,71
19803,2,158,69
21154,2,165,56
14575,2,172,84
18326,1,167,78
21088,1,157,75
17566,1,162,60
21091,2,172,84
19571,1,155,58
16821,1,154,58
18357,1,159,60
17972,1,165,64
14422,1,159,53
16650,1,152,72
20670,1,157,68
23426,1,164,105
19886,2,165,87
22486,1,158,81
18187,1,169,69
20560,1,168,65
19788,2,183,102
22430,2,169,95
21126,2,160,84
18214,2,175,103
21240,1,165,58
18214,1,160,82
21614,2,169,82
22348,1,170,78
16490,1,168,77
19297,1,163,77
16787,1,170,67
18442,1,161,70
15138,1,157,59
18879,2,168,89
21963,1,166,68
23412,1,153,82
20430,1,168,166
20135,1,147,72
15391,2,170,73
23623,1,169,84
19743,1,168,74
22342,2,170,78
21874,1,171,76
18254,2,168,90
19979,1,165,60
16253,1,158,60
14748,2,163,61
23424,1,161,85
18358,2,174,74
18286,1,159,63
20312,2,162,70
